from_node_id,to_node_id,time_window,time_interval,travel_time_delta,capacity,cycle_length
43,88,0743:03_0743:05,-1,-1,1.619292,60
55,89,0743:00_0743:03,-1,-1,1.619292,60
55,90,0743:03_0743:05,-1,-1,1.619292,60
55,91,0743:03_0743:05,-1,-1,1.619292,60
15,83,0743:05_0743:18,-1,-1,1.709253,60
15,84,0743:05_0743:18,-1,-1,6.47717,60
15,85,0743:05_0743:18,-1,-1,6.47717,60
3,80,0743:05_0743:18,-1,-1,1.619292,60
3,81,0743:05_0743:18,-1,-1,6.47717,60
3,82,0743:05_0743:18,-1,-1,6.47717,60
43,86,0743:30_0743:33,-1,-1,1.619292,60
43,87,0743:33_0743:35,-1,-1,1.619292,60
43,88,0743:33_0743:35,-1,-1,1.619292,60
55,89,0743:30_0743:33,-1,-1,1.619292,60
55,90,0743:33_0743:35,-1,-1,1.619292,60
55,91,0743:33_0743:35,-1,-1,1.619292,60
15,83,0743:35_0743:48,-1,-1,1.709253,60
15,84,0743:35_0743:48,-1,-1,6.47717,60
15,85,0743:35_0743:48,-1,-1,6.47717,60
3,80,0743:35_0743:48,-1,-1,1.619292,60
3,81,0743:35_0743:48,-1,-1,6.47717,60
3,82,0743:35_0743:48,-1,-1,6.47717,60
43,86,0744:00_0744:03,-1,-1,1.619292,60
43,87,0744:03_0744:05,-1,-1,1.619292,60
43,88,0744:03_0744:05,-1,-1,1.619292,60
55,89,0744:00_0744:03,-1,-1,1.619292,60
55,90,0744:03_0744:05,-1,-1,1.619292,60
55,91,0744:03_0744:05,-1,-1,1.619292,60
15,83,0744:05_0744:18,-1,-1,1.709253,60
15,84,0744:05_0744:18,-1,-1,6.47717,60
15,85,0744:05_0744:18,-1,-1,6.47717,60
3,80,0744:05_0744:18,-1,-1,1.619292,60
3,81,0744:05_0744:18,-1,-1,6.47717,60
3,82,0744:05_0744:18,-1,-1,6.47717,60
43,86,0744:30_0744:33,-1,-1,1.619292,60
43,87,0744:33_0744:35,-1,-1,1.619292,60
43,88,0744:33_0744:35,-1,-1,1.619292,60
55,89,0744:30_0744:33,-1,-1,1.619292,60
55,90,0744:33_0744:35,-1,-1,1.619292,60
55,91,0744:33_0744:35,-1,-1,1.619292,60
15,83,0744:35_0744:48,-1,-1,1.709253,60
15,84,0744:35_0744:48,-1,-1,6.47717,60
15,85,0744:35_0744:48,-1,-1,6.47717,60
3,80,0744:35_0744:48,-1,-1,1.619292,60
3,81,0744:35_0744:48,-1,-1,6.47717,60
3,82,0744:35_0744:48,-1,-1,6.47717,60
43,86,0745:00_0745:03,-1,-1,1.619292,60
43,87,0745:03_0745:05,-1,-1,1.619292,60
43,88,0745:03_0745:05,-1,-1,1.619292,60
55,89,0745:00_0745:03,-1,-1,1.619292,60
55,90,0745:03_0745:05,-1,-1,1.619292,60
55,91,0745:03_0745:05,-1,-1,1.619292,60
15,83,0745:05_0745:18,-1,-1,1.709253,60
15,84,0745:05_0745:18,-1,-1,6.47717,60
15,85,0745:05_0745:18,-1,-1,6.47717,60
3,80,0745:05_0745:18,-1,-1,1.619292,60
3,81,0745:05_0745:18,-1,-1,6.47717,60
3,82,0745:05_0745:18,-1,-1,6.47717,60
43,86,0745:30_0745:33,-1,-1,1.619292,60
43,87,0745:33_0745:35,-1,-1,1.619292,60
43,88,0745:33_0745:35,-1,-1,1.619292,60
55,89,0745:30_0745:33,-1,-1,1.619292,60
55,90,0745:33_0745:35,-1,-1,1.619292,60
55,91,0745:33_0745:35,-1,-1,1.619292,60
15,83,0745:35_0745:48,-1,-1,1.709253,60
15,84,0745:35_0745:48,-1,-1,6.47717,60
15,85,0745:35_0745:48,-1,-1,6.47717,60
3,80,0745:35_0745:48,-1,-1,1.619292,60
3,81,0745:35_0745:48,-1,-1,6.47717,60
3,82,0745:35_0745:48,-1,-1,6.47717,60
43,86,0746:00_0746:03,-1,-1,1.619292,60
43,87,0746:03_0746:05,-1,-1,1.619292,60
43,88,0746:03_0746:05,-1,-1,1.619292,60
55,89,0746:00_0746:03,-1,-1,1.619292,60
55,90,0746:03_0746:05,-1,-1,1.619292,60
55,91,0746:03_0746:05,-1,-1,1.619292,60
15,83,0746:05_0746:18,-1,-1,1.709253,60
15,84,0746:05_0746:18,-1,-1,6.47717,60
15,85,0746:05_0746:18,-1,-1,6.47717,60
3,80,0746:05_0746:18,-1,-1,1.619292,60
3,81,0746:05_0746:18,-1,-1,6.47717,60
3,82,0746:05_0746:18,-1,-1,6.47717,60
43,86,0746:30_0746:33,-1,-1,1.619292,60
43,87,0746:33_0746:35,-1,-1,1.619292,60
43,88,0746:33_0746:35,-1,-1,1.619292,60
55,89,0746:30_0746:33,-1,-1,1.619292,60
55,90,0746:33_0746:35,-1,-1,1.619292,60
55,91,0746:33_0746:35,-1,-1,1.619292,60
15,83,0746:35_0746:48,-1,-1,1.709253,60
15,84,0746:35_0746:48,-1,-1,6.47717,60
15,85,0746:35_0746:48,-1,-1,6.47717,60
3,80,0746:35_0746:48,-1,-1,1.619292,60
3,81,0746:35_0746:48,-1,-1,6.47717,60
3,82,0746:35_0746:48,-1,-1,6.47717,60
43,86,0747:00_0747:03,-1,-1,1.619292,60
43,87,0747:03_0747:05,-1,-1,1.619292,60
43,88,0747:03_0747:05,-1,-1,1.619292,60
55,89,0747:00_0747:03,-1,-1,1.619292,60
55,90,0747:03_0747:05,-1,-1,1.619292,60
55,91,0747:03_0747:05,-1,-1,1.619292,60
15,83,0747:05_0747:18,-1,-1,1.709253,60
15,84,0747:05_0747:18,-1,-1,6.47717,60
15,85,0747:05_0747:18,-1,-1,6.47717,60
3,80,0747:05_0747:18,-1,-1,1.619292,60
3,81,0747:05_0747:18,-1,-1,6.47717,60
3,82,0747:05_0747:18,-1,-1,6.47717,60
43,86,0747:30_0747:33,-1,-1,1.619292,60
43,87,0747:33_0747:35,-1,-1,1.619292,60
43,88,0747:33_0747:35,-1,-1,1.619292,60
55,89,0747:30_0747:33,-1,-1,1.619292,60
55,90,0747:33_0747:35,-1,-1,1.619292,60
55,91,0747:33_0747:35,-1,-1,1.619292,60
15,83,0747:35_0747:48,-1,-1,1.709253,60
15,84,0747:35_0747:48,-1,-1,6.47717,60
15,85,0747:35_0747:48,-1,-1,6.47717,60
3,80,0747:35_0747:48,-1,-1,1.619292,60
3,81,0747:35_0747:48,-1,-1,6.47717,60
3,82,0747:35_0747:48,-1,-1,6.47717,60
43,86,0748:00_0748:03,-1,-1,1.619292,60
43,87,0748:03_0748:05,-1,-1,1.619292,60
43,88,0748:03_0748:05,-1,-1,1.619292,60
55,89,0748:00_0748:03,-1,-1,1.619292,60
55,90,0748:03_0748:05,-1,-1,1.619292,60
55,91,0748:03_0748:05,-1,-1,1.619292,60
15,83,0748:05_0748:18,-1,-1,1.709253,60
15,84,0748:05_0748:18,-1,-1,6.47717,60
15,85,0748:05_0748:18,-1,-1,6.47717,60
3,80,0748:05_0748:18,-1,-1,1.619292,60
3,81,0748:05_0748:18,-1,-1,6.47717,60
3,82,0748:05_0748:18,-1,-1,6.47717,60
43,86,0748:30_0748:33,-1,-1,1.619292,60
43,87,0748:33_0748:35,-1,-1,1.619292,60
43,88,0748:33_0748:35,-1,-1,1.619292,60
55,89,0748:30_0748:33,-1,-1,1.619292,60
55,90,0748:33_0748:35,-1,-1,1.619292,60
55,91,0748:33_0748:35,-1,-1,1.619292,60
15,83,0748:35_0748:48,-1,-1,1.709253,60
15,84,0748:35_0748:48,-1,-1,6.47717,60
15,85,0748:35_0748:48,-1,-1,6.47717,60
3,80,0748:35_0748:48,-1,-1,1.619292,60
3,81,0748:35_0748:48,-1,-1,6.47717,60
3,82,0748:35_0748:48,-1,-1,6.47717,60
43,86,0749:00_0749:03,-1,-1,1.619292,60
43,87,0749:03_0749:05,-1,-1,1.619292,60
43,88,0749:03_0749:05,-1,-1,1.619292,60
55,89,0749:00_0749:03,-1,-1,1.619292,60
55,90,0749:03_0749:05,-1,-1,1.619292,60
55,91,0749:03_0749:05,-1,-1,1.619292,60
15,83,0749:05_0749:18,-1,-1,1.709253,60
15,84,0749:05_0749:18,-1,-1,6.47717,60
15,85,0749:05_0749:18,-1,-1,6.47717,60
3,80,0749:05_0749:18,-1,-1,1.619292,60
3,81,0749:05_0749:18,-1,-1,6.47717,60
3,82,0749:05_0749:18,-1,-1,6.47717,60
43,86,0749:30_0749:33,-1,-1,1.619292,60
43,87,0749:33_0749:35,-1,-1,1.619292,60
43,88,0749:33_0749:35,-1,-1,1.619292,60
55,89,0749:30_0749:33,-1,-1,1.619292,60
55,90,0749:33_0749:35,-1,-1,1.619292,60
55,91,0749:33_0749:35,-1,-1,1.619292,60
15,83,0749:35_0749:48,-1,-1,1.709253,60
15,84,0749:35_0749:48,-1,-1,6.47717,60
15,85,0749:35_0749:48,-1,-1,6.47717,60
3,80,0749:35_0749:48,-1,-1,1.619292,60
3,81,0749:35_0749:48,-1,-1,6.47717,60
3,82,0749:35_0749:48,-1,-1,6.47717,60
43,86,0750:00_0750:03,-1,-1,1.619292,60
43,87,0750:03_0750:05,-1,-1,1.619292,60
43,88,0750:03_0750:05,-1,-1,1.619292,60
55,89,0750:00_0750:03,-1,-1,1.619292,60
55,90,0750:03_0750:05,-1,-1,1.619292,60
55,91,0750:03_0750:05,-1,-1,1.619292,60
15,83,0750:05_0750:18,-1,-1,1.709253,60
15,84,0750:05_0750:18,-1,-1,6.47717,60
15,85,0750:05_0750:18,-1,-1,6.47717,60
3,80,0750:05_0750:18,-1,-1,1.619292,60
3,81,0750:05_0750:18,-1,-1,6.47717,60
3,82,0750:05_0750:18,-1,-1,6.47717,60
43,86,0750:30_0750:33,-1,-1,1.619292,60
43,87,0750:33_0750:35,-1,-1,1.619292,60
43,88,0750:33_0750:35,-1,-1,1.619292,60
55,89,0750:30_0750:33,-1,-1,1.619292,60
55,90,0750:33_0750:35,-1,-1,1.619292,60
55,91,0750:33_0750:35,-1,-1,1.619292,60
15,83,0750:35_0750:48,-1,-1,1.709253,60
15,84,0750:35_0750:48,-1,-1,6.47717,60
15,85,0750:35_0750:48,-1,-1,6.47717,60
3,80,0750:35_0750:48,-1,-1,1.619292,60
3,81,0750:35_0750:48,-1,-1,6.47717,60
3,82,0750:35_0750:48,-1,-1,6.47717,60
43,86,0751:00_0751:03,-1,-1,1.619292,60
43,87,0751:03_0751:05,-1,-1,1.619292,60
43,88,0751:03_0751:05,-1,-1,1.619292,60
55,89,0751:00_0751:03,-1,-1,1.619292,60
55,90,0751:03_0751:05,-1,-1,1.619292,60
55,91,0751:03_0751:05,-1,-1,1.619292,60
15,83,0751:05_0751:18,-1,-1,1.709253,60
15,84,0751:05_0751:18,-1,-1,6.47717,60
15,85,0751:05_0751:18,-1,-1,6.47717,60
3,80,0751:05_0751:18,-1,-1,1.619292,60
3,81,0751:05_0751:18,-1,-1,6.47717,60
3,82,0751:05_0751:18,-1,-1,6.47717,60
43,86,0751:30_0751:33,-1,-1,1.619292,60
43,87,0751:33_0751:35,-1,-1,1.619292,60
43,88,0751:33_0751:35,-1,-1,1.619292,60
55,89,0751:30_0751:33,-1,-1,1.619292,60
55,90,0751:33_0751:35,-1,-1,1.619292,60
55,91,0751:33_0751:35,-1,-1,1.619292,60
15,83,0751:35_0751:48,-1,-1,1.709253,60
15,84,0751:35_0751:48,-1,-1,6.47717,60
15,85,0751:35_0751:48,-1,-1,6.47717,60
3,80,0751:35_0751:48,-1,-1,1.619292,60
3,81,0751:35_0751:48,-1,-1,6.47717,60
3,82,0751:35_0751:48,-1,-1,6.47717,60
43,86,0752:00_0752:03,-1,-1,1.619292,60
43,87,0752:03_0752:05,-1,-1,1.619292,60
43,88,0752:03_0752:05,-1,-1,1.619292,60
55,89,0752:00_0752:03,-1,-1,1.619292,60
55,90,0752:03_0752:05,-1,-1,1.619292,60
55,91,0752:03_0752:05,-1,-1,1.619292,60
15,83,0752:05_0752:18,-1,-1,1.709253,60
15,84,0752:05_0752:18,-1,-1,6.47717,60
15,85,0752:05_0752:18,-1,-1,6.47717,60
3,80,0752:05_0752:18,-1,-1,1.619292,60
3,81,0752:05_0752:18,-1,-1,6.47717,60
3,82,0752:05_0752:18,-1,-1,6.47717,60
43,86,0752:30_0752:33,-1,-1,1.619292,60
43,87,0752:33_0752:35,-1,-1,1.619292,60
43,88,0752:33_0752:35,-1,-1,1.619292,60
55,89,0752:30_0752:33,-1,-1,1.619292,60
55,90,0752:33_0752:35,-1,-1,1.619292,60
55,91,0752:33_0752:35,-1,-1,1.619292,60
15,83,0752:35_0752:48,-1,-1,1.709253,60
15,84,0752:35_0752:48,-1,-1,6.47717,60
15,85,0752:35_0752:48,-1,-1,6.47717,60
3,80,0752:35_0752:48,-1,-1,1.619292,60
3,81,0752:35_0752:48,-1,-1,6.47717,60
3,82,0752:35_0752:48,-1,-1,6.47717,60
43,86,0753:00_0753:03,-1,-1,1.619292,60
43,87,0753:03_0753:05,-1,-1,1.619292,60
43,88,0753:03_0753:05,-1,-1,1.619292,60
55,89,0753:00_0753:03,-1,-1,1.619292,60
55,90,0753:03_0753:05,-1,-1,1.619292,60
55,91,0753:03_0753:05,-1,-1,1.619292,60
15,83,0753:05_0753:18,-1,-1,1.709253,60
15,84,0753:05_0753:18,-1,-1,6.47717,60
15,85,0753:05_0753:18,-1,-1,6.47717,60
3,80,0753:05_0753:18,-1,-1,1.619292,60
3,81,0753:05_0753:18,-1,-1,6.47717,60
3,82,0753:05_0753:18,-1,-1,6.47717,60
43,86,0753:30_0753:33,-1,-1,1.619292,60
43,87,0753:33_0753:35,-1,-1,1.619292,60
43,88,0753:33_0753:35,-1,-1,1.619292,60
55,89,0753:30_0753:33,-1,-1,1.619292,60
55,90,0753:33_0753:35,-1,-1,1.619292,60
55,91,0753:33_0753:35,-1,-1,1.619292,60
15,83,0753:35_0753:48,-1,-1,1.709253,60
15,84,0753:35_0753:48,-1,-1,6.47717,60
15,85,0753:35_0753:48,-1,-1,6.47717,60
3,80,0753:35_0753:48,-1,-1,1.619292,60
3,81,0753:35_0753:48,-1,-1,6.47717,60
3,82,0753:35_0753:48,-1,-1,6.47717,60
43,86,0754:00_0754:03,-1,-1,1.619292,60
43,87,0754:03_0754:05,-1,-1,1.619292,60
43,88,0754:03_0754:05,-1,-1,1.619292,60
55,89,0754:00_0754:03,-1,-1,1.619292,60
55,90,0754:03_0754:05,-1,-1,1.619292,60
55,91,0754:03_0754:05,-1,-1,1.619292,60
15,83,0754:05_0754:18,-1,-1,1.709253,60
15,84,0754:05_0754:18,-1,-1,6.47717,60
15,85,0754:05_0754:18,-1,-1,6.47717,60
3,80,0754:05_0754:18,-1,-1,1.619292,60
3,81,0754:05_0754:18,-1,-1,6.47717,60
3,82,0754:05_0754:18,-1,-1,6.47717,60
43,86,0754:30_0754:33,-1,-1,1.619292,60
43,87,0754:33_0754:35,-1,-1,1.619292,60
43,88,0754:33_0754:35,-1,-1,1.619292,60
55,89,0754:30_0754:33,-1,-1,1.619292,60
55,90,0754:33_0754:35,-1,-1,1.619292,60
55,91,0754:33_0754:35,-1,-1,1.619292,60
15,83,0754:35_0754:48,-1,-1,1.709253,60
15,84,0754:35_0754:48,-1,-1,6.47717,60
15,85,0754:35_0754:48,-1,-1,6.47717,60
3,80,0754:35_0754:48,-1,-1,1.619292,60
3,81,0754:35_0754:48,-1,-1,6.47717,60
3,82,0754:35_0754:48,-1,-1,6.47717,60
43,86,0755:00_0755:03,-1,-1,1.619292,60
43,87,0755:03_0755:05,-1,-1,1.619292,60
43,88,0755:03_0755:05,-1,-1,1.619292,60
55,89,0755:00_0755:03,-1,-1,1.619292,60
55,90,0755:03_0755:05,-1,-1,1.619292,60
55,91,0755:03_0755:05,-1,-1,1.619292,60
15,83,0755:05_0755:18,-1,-1,1.709253,60
15,84,0755:05_0755:18,-1,-1,6.47717,60
15,85,0755:05_0755:18,-1,-1,6.47717,60
3,80,0755:05_0755:18,-1,-1,1.619292,60
3,81,0755:05_0755:18,-1,-1,6.47717,60
3,82,0755:05_0755:18,-1,-1,6.47717,60
43,86,0755:30_0755:33,-1,-1,1.619292,60
43,87,0755:33_0755:35,-1,-1,1.619292,60
43,88,0755:33_0755:35,-1,-1,1.619292,60
55,89,0755:30_0755:33,-1,-1,1.619292,60
55,90,0755:33_0755:35,-1,-1,1.619292,60
55,91,0755:33_0755:35,-1,-1,1.619292,60
15,83,0755:35_0755:48,-1,-1,1.709253,60
15,84,0755:35_0755:48,-1,-1,6.47717,60
15,85,0755:35_0755:48,-1,-1,6.47717,60
3,80,0755:35_0755:48,-1,-1,1.619292,60
3,81,0755:35_0755:48,-1,-1,6.47717,60
3,82,0755:35_0755:48,-1,-1,6.47717,60
43,86,0756:00_0756:03,-1,-1,1.619292,60
43,87,0756:03_0756:05,-1,-1,1.619292,60
43,88,0756:03_0756:05,-1,-1,1.619292,60
55,89,0756:00_0756:03,-1,-1,1.619292,60
55,90,0756:03_0756:05,-1,-1,1.619292,60
55,91,0756:03_0756:05,-1,-1,1.619292,60
15,83,0756:05_0756:18,-1,-1,1.709253,60
15,84,0756:05_0756:18,-1,-1,6.47717,60
15,85,0756:05_0756:18,-1,-1,6.47717,60
3,80,0756:05_0756:18,-1,-1,1.619292,60
3,81,0756:05_0756:18,-1,-1,6.47717,60
3,82,0756:05_0756:18,-1,-1,6.47717,60
43,86,0756:30_0756:33,-1,-1,1.619292,60
43,87,0756:33_0756:35,-1,-1,1.619292,60
43,88,0756:33_0756:35,-1,-1,1.619292,60
55,89,0756:30_0756:33,-1,-1,1.619292,60
55,90,0756:33_0756:35,-1,-1,1.619292,60
55,91,0756:33_0756:35,-1,-1,1.619292,60
15,83,0756:35_0756:48,-1,-1,1.709253,60
15,84,0756:35_0756:48,-1,-1,6.47717,60
15,85,0756:35_0756:48,-1,-1,6.47717,60
3,80,0756:35_0756:48,-1,-1,1.619292,60
3,81,0756:35_0756:48,-1,-1,6.47717,60
3,82,0756:35_0756:48,-1,-1,6.47717,60
43,86,0757:00_0757:03,-1,-1,1.619292,60
43,87,0757:03_0757:05,-1,-1,1.619292,60
43,88,0757:03_0757:05,-1,-1,1.619292,60
55,89,0757:00_0757:03,-1,-1,1.619292,60
55,90,0757:03_0757:05,-1,-1,1.619292,60
55,91,0757:03_0757:05,-1,-1,1.619292,60
15,83,0757:05_0757:18,-1,-1,1.709253,60
15,84,0757:05_0757:18,-1,-1,6.47717,60
15,85,0757:05_0757:18,-1,-1,6.47717,60
3,80,0757:05_0757:18,-1,-1,1.619292,60
3,81,0757:05_0757:18,-1,-1,6.47717,60
3,82,0757:05_0757:18,-1,-1,6.47717,60
43,86,0757:30_0757:33,-1,-1,1.619292,60
43,87,0757:33_0757:35,-1,-1,1.619292,60
43,88,0757:33_0757:35,-1,-1,1.619292,60
55,89,0757:30_0757:33,-1,-1,1.619292,60
55,90,0757:33_0757:35,-1,-1,1.619292,60
55,91,0757:33_0757:35,-1,-1,1.619292,60
15,83,0757:35_0757:48,-1,-1,1.709253,60
15,84,0757:35_0757:48,-1,-1,6.47717,60
15,85,0757:35_0757:48,-1,-1,6.47717,60
3,80,0757:35_0757:48,-1,-1,1.619292,60
3,81,0757:35_0757:48,-1,-1,6.47717,60
3,82,0757:35_0757:48,-1,-1,6.47717,60
43,86,0758:00_0758:03,-1,-1,1.619292,60
43,87,0758:03_0758:05,-1,-1,1.619292,60
43,88,0758:03_0758:05,-1,-1,1.619292,60
55,89,0758:00_0758:03,-1,-1,1.619292,60
55,90,0758:03_0758:05,-1,-1,1.619292,60
55,91,0758:03_0758:05,-1,-1,1.619292,60
15,83,0758:05_0758:18,-1,-1,1.709253,60
15,84,0758:05_0758:18,-1,-1,6.47717,60
15,85,0758:05_0758:18,-1,-1,6.47717,60
3,80,0758:05_0758:18,-1,-1,1.619292,60
3,81,0758:05_0758:18,-1,-1,6.47717,60
3,82,0758:05_0758:18,-1,-1,6.47717,60
43,86,0758:30_0758:33,-1,-1,1.619292,60
43,87,0758:33_0758:35,-1,-1,1.619292,60
43,88,0758:33_0758:35,-1,-1,1.619292,60
55,89,0758:30_0758:33,-1,-1,1.619292,60
55,90,0758:33_0758:35,-1,-1,1.619292,60
55,91,0758:33_0758:35,-1,-1,1.619292,60
15,83,0758:35_0758:48,-1,-1,1.709253,60
15,84,0758:35_0758:48,-1,-1,6.47717,60
15,85,0758:35_0758:48,-1,-1,6.47717,60
3,80,0758:35_0758:48,-1,-1,1.619292,60
3,81,0758:35_0758:48,-1,-1,6.47717,60
3,82,0758:35_0758:48,-1,-1,6.47717,60
43,86,0759:00_0759:03,-1,-1,1.619292,60
43,87,0759:03_0759:05,-1,-1,1.619292,60
43,88,0759:03_0759:05,-1,-1,1.619292,60
55,89,0759:00_0759:03,-1,-1,1.619292,60
55,90,0759:03_0759:05,-1,-1,1.619292,60
55,91,0759:03_0759:05,-1,-1,1.619292,60
15,83,0759:05_0759:18,-1,-1,1.709253,60
15,84,0759:05_0759:18,-1,-1,6.47717,60
15,85,0759:05_0759:18,-1,-1,6.47717,60
3,80,0759:05_0759:18,-1,-1,1.619292,60
3,81,0759:05_0759:18,-1,-1,6.47717,60
3,82,0759:05_0759:18,-1,-1,6.47717,60
43,86,0759:30_0759:33,-1,-1,1.619292,60
43,87,0759:33_0759:35,-1,-1,1.619292,60
43,88,0759:33_0759:35,-1,-1,1.619292,60
55,89,0759:30_0759:33,-1,-1,1.619292,60
55,90,0759:33_0759:35,-1,-1,1.619292,60
55,91,0759:33_0759:35,-1,-1,1.619292,60
15,83,0759:35_0759:48,-1,-1,1.709253,60
15,84,0759:35_0759:48,-1,-1,6.47717,60
15,85,0759:35_0759:48,-1,-1,6.47717,60
3,80,0759:35_0759:48,-1,-1,1.619292,60
3,81,0759:35_0759:48,-1,-1,6.47717,60
3,82,0759:35_0759:48,-1,-1,6.47717,60
43,86,0800:00_0800:03,-1,-1,1.619292,60
43,87,0800:03_0800:05,-1,-1,1.619292,60
43,88,0800:03_0800:05,-1,-1,1.619292,60
55,89,0800:00_0800:03,-1,-1,1.619292,60
55,90,0800:03_0800:05,-1,-1,1.619292,60
55,91,0800:03_0800:05,-1,-1,1.619292,60
15,83,0800:05_0800:18,-1,-1,1.709253,60
15,84,0800:05_0800:18,-1,-1,6.47717,60
15,85,0800:05_0800:18,-1,-1,6.47717,60
3,80,0800:05_0800:18,-1,-1,1.619292,60
3,81,0800:05_0800:18,-1,-1,6.47717,60
3,82,0800:05_0800:18,-1,-1,6.47717,60
45,98,0700:00_0700:03,-1,-1,1.619292,60
45,99,0700:03_0700:05,-1,-1,1.619292,60
45,100,0700:03_0700:05,-1,-1,1.619292,60
53,101,0700:00_0700:03,-1,-1,1.619292,60
53,102,0700:03_0700:05,-1,-1,1.619292,60
53,103,0700:03_0700:05,-1,-1,1.619292,60
31,95,0700:05_0700:18,-1,-1,1.709253,60
31,96,0700:05_0700:18,-1,-1,6.47717,60
31,97,0700:05_0700:18,-1,-1,6.47717,60
25,92,0700:05_0700:18,-1,-1,1.619292,60
25,93,0700:05_0700:18,-1,-1,6.47717,60
